26.3077593607,-98.1585994576
26.2926455932,-98.1584132896
26.2945305296,-98.162849638
26.3014195005,-98.1686393617
26.3035544919,-98.1597436158
26.3016364995,-98.1609933622
26.3052206823,-98.1625957465
26.2990105777,-98.1729167361
26.3020722444,-98.1549318907
26.3071603051,-98.1674288182
26.3105197797,-98.1720128552
26.3058948071,-98.1536518249
26.3110922407,-98.1669415212
26.2941954502,-98.1597640491
26.2935683026,-98.1644386251
26.2961134425,-98.1585143383
26.3019086841,-98.1563807801
26.2982171247,-98.1645353981
26.299746599,-98.1663970673
26.3045318877,-98.1661656855
26.2997470981,-98.1690343381
26.3010826742,-98.1563229704
26.3064988538,-98.1711968511
26.3078682346,-98.1567543288
26.3097728049,-98.1567241787
26.2951512156,-98.1601033876
26.2973369275,-98.1667186226
26.3024232414,-98.1699847678
26.3052398172,-98.1554914065
26.299110744,-98.161132536
26.3052905377,-98.1710031435
26.3074255291,-98.1621071867
26.2937331107,-98.1695827142
26.3072266668,-98.1573742254
26.2920035263,-98.1563959816
26.294161895,-98.1628129267
26.3015703874,-98.1723660873
26.3024749332,-98.1545568404
26.3015686405,-98.1631354981
26.3059984672,-98.160328886
26.3033148642,-98.1560323744
26.3084849547,-98.1691237404
26.3057175751,-98.1550017217
26.3105595468,-98.1657162264
26.2988912495,-98.1555920283
26.2930629519,-98.1634115954
26.2961822997,-98.1616467227
26.2955335218,-98.1602391249
26.3016220792,-98.1569383144
26.2994324014,-98.1654378536
26.3001415786,-98.1613572872
26.3035890452,-98.1619692493
26.3006593532,-98.155890122
26.3077414736,-98.1722975334
26.3091928841,-98.1584491643
26.2971716203,-98.158937127
26.2929948434,-98.1642350054
26.309595573,-98.1580741092
26.2946458649,-98.1590763562
26.3000036146,-98.1537736406
26.2967768903,-98.1652954122
26.3036932045,-98.1712834746
26.3051719582,-98.1576336239
26.2999705586,-98.1594599951
26.3048672167,-98.1705702321
26.308668149,-98.1632077958
26.2962188496,-98.1744209654
26.2946406512,-98.1675976452
26.2953771716,-98.1637153283
26.3024848884,-98.1710897757
26.3037448963,-98.1558554061
26.3028659468,-98.1646322105
26.3064501297,-98.1662347211
26.3030282594,-98.1565899157
26.3078975742,-98.1675022916
26.2984952717,-98.1553572635
26.2939774529,-98.1621352816
26.2973975764,-98.1625491325
26.3025365802,-98.1556618606
26.2992278262,-98.1665895692
26.2999370034,-98.162509022
26.3044488598,-98.1602966588
26.2939451456,-98.1717769936
26.3023121216,-98.1599617722
26.3065798853,-98.1665162721
26.3083867578,-98.1552430248
26.2972531509,-98.1568940921
26.2966540953,-98.1657227067
26.2933162512,-98.1672215275
26.2979101372,-98.1656036477
26.3034886293,-98.1724352124
26.3064692645,-98.1591303381
26.2990277161,-98.1552637471
26.3056450016,-98.1683034512
26.3083815441,-98.1637653381
26.2966819377,-98.1685579799
26.2943267031,-98.1679570491
26.3008875552,-98.1713701056
26.2962116394,-98.1723935672
26.3020889106,-98.1708549543
26.3035403211,-98.1570071917
26.2990856468,-98.172802127
26.3027980879,-98.1667743574
26.3072279145,-98.1639678719
26.3043802522,-98.1584827533
26.3095503426,-98.1715743144
26.2941884896,-98.1590552397
26.2935325015,-98.1556202863
26.2997378915,-98.1564577114
26.293800221,-98.1634850201
26.2969195689,-98.1617201419
26.3001970137,-98.1657093765
26.3036718236,-98.1665195434
26.3012069665,-98.1638076282
26.3043810008,-98.1624388473
26.3018888005,-98.1595289073
26.3079318781,-98.1684092646
26.3091645427,-98.1529760398
26.3070551477,-98.1528393406
26.2955621128,-98.167030167
26.2964768634,-98.167072464
26.3026549102,-98.167712445
26.2981157106,-98.1697264144
26.3030086254,-98.1610567546
26.3064014056,-98.1612725664
26.3001062765,-98.1551757503
26.3052216805,-98.1678705466
26.3097335369,-98.1656583376
26.298292693,-98.1670580278
26.2952138609,-98.1664826987
26.3006556368,-98.172323741
26.297536289,-98.1740883573
26.3020190552,-98.162447783
26.3056852678,-98.1646444685
26.3036579024,-98.1651018211
26.3068045935,-98.1635349738
26.3040936473,-98.1590402917
26.3089629622,-98.1699528426
26.2997794055,-98.1593921238
26.2939488619,-98.1553442927
26.2950428409,-98.1645854905
26.2982442184,-98.1634148454
26.2996643198,-98.1644842065
26.3044769517,-98.1644508289
26.2958534322,-98.1553140845
26.3067720366,-98.1718590047
26.3027759583,-98.1580543955
26.3076452732,-98.1689667878
26.309014654,-98.1545240651
26.2968444997,-98.1618347577
26.302559708,-98.1696564996
26.2991395846,-98.1692424033
26.3026946773,-98.1614162
26.3076987119,-98.1627693319
26.2963212619,-98.1745044281
26.3094469321,-98.1662158769
26.2953140272,-98.1546987812
26.294462421,-98.1636730588
26.3018982567,-98.1734243688
26.2970582815,-98.1732593303
26.3016230774,-98.1622129892
26.3053713197,-98.1650039098
26.3085667348,-98.1683992767
26.2975213696,-98.1673962914
26.3089460463,-98.1527100806
26.3010220254,-98.160492623
26.294865609,-98.1659352334
26.2982037027,-98.1657549846
26.3009889693,-98.16617898
26.3040809739,-98.1642160227
26.3061573129,-98.1700394872
26.2972188471,-98.1559871923
26.2943585113,-98.1556780783
26.2938270652,-98.1610459284
26.2938760388,-98.1673261297
26.2966672678,-98.163184529
26.2982027045,-98.1604804834
26.3038843576,-98.1713513675
26.299345158,-98.1733652019
26.295527809,-98.166123288
26.3040740133,-98.1635071576
26.3070839882,-98.1609498272
26.3006794863,-98.1540606811
26.3107989249,-98.1681089181
26.3059298595,-98.1585149567
26.2982049505,-98.1723480657
26.2954589518,-98.1629909346
26.3009007277,-98.1688318547
26.2975079475,-98.1686158664
26.3033031891,-98.1664828131
26.3058756722,-98.1607562196
26.2936905985,-98.1613741875
26.3080340409,-98.1671740055
26.2943933143,-98.1592221383
26.2945051828,-98.1732001876
26.3005166746,-98.1594655353
26.2961082288,-98.1670357382
26.3057377082,-98.153172201
26.3002375295,-98.163369198
26.304886102,-98.1621472804
26.3073452463,-98.1707439806
26.2974097506,-98.154736428
26.3080526766,-98.1574320528
26.2935404603,-98.1616034139
26.2955074263,-98.166634033
26.2934527178,-98.1668932783
26.2979098877,-98.1642850285
26.3037891554,-98.173295431
26.300369032,-98.1728812211
26.3037600652,-98.1638665982
26.3087094134,-98.1648236704
26.3104029471,-98.1678740845
26.3068170173,-98.1570403907
26.2947366021,-98.1696094525
26.2962153558,-98.1559605645
26.2952479152,-98.166070988
26.301160738,-98.1720322259
26.3028308944,-98.1597692372
26.3020339746,-98.1691401404
26.297139313,-98.1685791349
26.3027978383,-98.1654556856
26.3055617241,-98.1611156733
26.3097961822,-98.1720383954
26.2956632774,-98.1605206433
26.2939093444,-98.1629586998
26.2974935272,-98.1645609946
26.295821624,-98.167593215
26.2989409718,-98.1658284324
26.2960105311,-98.1557936678
26.3010153143,-98.161102434
26.3043807513,-98.1611201513
26.3067305226,-98.1689244572
26.3092952965,-98.1585326259
26.2944549613,-98.160327079
26.2963672409,-98.1649615889
26.2952765062,-98.1728619692
26.3017543304,-98.1704064825
26.3047623088,-98.1572997954
26.3045669402,-98.1710286944
26.2998089947,-98.171457953
26.3051394013,-98.1659575991
26.3080946897,-98.163004143
26.3116455669,-98.1689747796
26.2952213206,-98.1698286764
26.3065577557,-98.1577960297
26.2945320269,-98.1707611112
26.2975126621,-98.1574571333
26.3006553873,-98.1710051016
26.3024622598,-98.1597325283
26.3010364457,-98.164547634
26.3059311073,-98.1651085224
26.3037123394,-98.1641792991
26.3067223142,-98.161621994
26.3092634882,-98.1708130994
26.2920716349,-98.1555725664
26.2954587022,-98.1616723386
26.2938414854,-98.165100691
26.2982713121,-98.1622942908
26.3000742187,-98.1661366821
26.303713088,-98.1681353446
26.3068577826,-98.1560187888
26.3008107392,-98.1622541778
26.3070452194,-98.1725211609
26.308742719,-98.1604556821
26.3074809642,-98.1664595403
26.2986051437,-98.1587868289
26.3081883946,-98.1531475056
26.2938402377,-98.1585077967
26.2993893901,-98.1545915955
26.2962993819,-98.1671036181
26.3025321152,-98.1681397559
26.3046397633,-98.1590458335
26.3030498898,-98.1626725552
26.3077531488,-98.1618467753
26.3047160802,-98.1655247039
26.3092826231,-98.1637085867
26.3116870809,-98.1719094488
26.3074449135,-98.15632145
26.2983620493,-98.1728276721
26.29580199,-98.1720597241
26.2974448031,-98.159599206
26.3017886342,-98.1713134061
26.3032400447,-98.1574656909
26.3021696926,-98.1648558808
26.3057265322,-98.1662603001
26.3023320051,-98.1568136354
26.3076114685,-98.1706972578
26.2973771937,-98.1630598882
26.3100412731,-98.1685462418
26.305826449,-98.1531566133
26.2937651685,-98.1586224123
26.2958536818,-98.1566326946
26.2947013,-98.1634282542
26.2978479911,-98.1618614361
26.2995962112,-98.1653076599
26.3048463349,-98.1684436358
26.3062157157,-98.1540012332
26.3015885241,-98.1599873932
26.3065398686,-98.1714939798
26.3083193979,-98.1600227883
26.2951298347,-98.1553397394
26.3094310144,-98.1542480408
26.2946453658,-98.1564391683
26.2969404506,-98.1638466115
26.3020541077,-98.1673107087
26.3057730103,-98.1593540451
26.3038276747,-98.1604057343
26.3072477981,-98.1608196202
26.3042360763,-98.1541460641
26.3096522559,-98.1690203035
26.3068575331,-98.1547000555
26.2981154611,-98.1684077992
26.2918531385,-98.155306647
26.2954880419,-98.1724191173
26.2987421095,-98.1610958261
26.3011739105,-98.1694939712
26.3027620372,-98.156636671
26.3019377742,-98.165809546
26.306504317,-98.1639934642
26.3032465061,-98.1555371738
26.3088814316,-98.1719960376
26.292808904,-98.1556459414
26.2992603832,-98.1582660145
26.2955946697,-98.1587068734
26.294416442,-98.17321576
26.2955397337,-98.1569921352
26.3012256023,-98.154066197
26.2996101324,-98.1667253333
26.300483369,-98.1638332267
26.3048331624,-98.1709819722
26.3078684841,-98.1580730702
26.3009464571,-98.1579699199
26.3074543697,-98.1702176135
26.309589361,-98.1613214791
26.2956488571,-98.1564657975
26.3063042069,-98.1526669158
26.309308469,-98.1559941561
26.294249388,-98.1562044117
26.2954062618,-98.1731434966
26.293315752,-98.1645843939
26.2963257269,-98.1620272781
26.303816249,-98.1721748393
26.3046661084,-98.1539690878
26.3036230995,-98.1615575066
26.3090372826,-98.1658820075
26.304250247,-98.1568825131
26.3102933246,-98.1657629607
26.2951323303,-98.1685256694
26.2997172593,-98.1556498293
26.2968673779,-98.1745100343
26.2981273858,-98.1592764719
26.3019790386,-98.1674253246
26.303649195,-98.1551621228
26.3025241564,-98.1621562202
26.3058622501,-98.1619758904
26.303506766,-98.1600563194
26.3084581106,-98.1715631079
26.2989737783,-98.1588235316
26.2943465866,-98.1648091544
26.2977940533,-98.165421155
26.2966866522,-98.1573993236
26.2957120015,-98.1654823524
26.2990774384,-98.1655001667
26.3000053615,-98.1630042084
26.3058570364,-98.1704979554
26.307663909,-98.1592248877
26.3018336149,-98.1564954042
26.3061834084,-98.1636440319
26.3096035318,-98.1640580297
26.2974517637,-98.1603080345
26.2968044831,-98.1668120864
26.2942389606,-98.1732469047
26.293001804,-98.1649438037
26.2975136603,-98.1627316223
26.3033382415,-98.1713457699
26.3061274741,-98.1566542707
26.2952185755,-98.1553241534
26.3053852408,-98.1664216527
26.3079850672,-98.1608930532
26.2972899503,-98.1709871233
26.3055202101,-98.1581811229
26.3106629574,-98.171074717
26.2946724594,-98.1553186367
26.3006591036,-98.1545714573
26.2928029416,-98.1602114324
26.3011473159,-98.1732518311
26.2948034628,-98.1621931192
26.2981097482,-98.1742920339
26.3018018067,-98.1687751358
26.3031711875,-98.1543331068
26.302292238,-98.1631098964
26.3067494079,-98.1605013569
26.309786726,-98.158141987
26.3038744023,-98.1548182423
26.3088530901,-98.1665230104
26.2931852478,-98.160347166
26.3082224488,-98.1527357404
26.3003257711,-98.160716317
26.2938412359,-98.1637821162
26.2974801052,-98.1657805737
26.3040409573,-98.1691936398
26.3008925193,-98.1615297494
26.305625118,-98.1714516317
26.3085510668,-98.1577503088
26.3015196669,-98.1568548606
26.3074260282,-98.1647446413
26.3108734949,-98.1653567741
26.292912065,-98.1596851113
26.2962991324,-98.165785019
26.3030513871,-98.1705845977
26.2986489037,-98.1735888157
26.3033504158,-98.1635327554
26.3067705392,-98.1639467258
26.304633801,-98.1636117611
26.3092276871,-98.1619936573
26.3049875162,-98.1569559169
26.3117415178,-98.1709868754
26.2981631869,-98.1680951158
26.3004545285,-98.1557232178
26.3006419652,-98.1722247032
26.2961827988,-98.1642839289
26.3026069348,-98.1667064724
26.3058083123,-98.1655358485
26.303316112,-98.1626258138
26.3064354598,-98.1608608136
26.3036971704,-98.1561681131
26.3087578879,-98.1684671693
26.2957244253,-98.1589883908
26.2991641827,-98.154935465
26.2947557369,-98.1625057985
26.2986406953,-98.1662868889
26.3048460854,-98.1671249439
26.3053365167,-98.1614595437
26.3086746104,-98.1612792038
26.2957239262,-98.1563511786
26.3024068247,-98.1553803283
26.3072487963,-98.1660945212
26.3103408009,-98.1641314866
26.292844206,-98.1618270947
26.2979011802,-98.1543458021
26.2972136334,-98.1645086966
26.3030655579,-98.1733209691
26.2993993453,-98.1711241004
26.2950992742,-98.1742116893
26.3032005271,-98.1650806738
26.3077944132,-98.1634626395
26.3099254387,-98.1696824726
26.3063668522,-98.1590468785
26.3111267941,-98.1691672799
26.29440302,-98.1744352942
26.2963545675,-98.1701369469
26.3021619833,-98.1601910155
26.3015017798,-98.1705522446
26.2957594778,-98.163851077
26.3018828382,-98.1640947266
26.3058771695,-98.1686684681
26.3090725847,-98.1720639361
26.3005161755,-98.1568282181
26.2951253697,-98.1678168611
26.2977798825,-98.1626848811
26.3045594805,-98.1676824578
26.2974440545,-98.1556433302
26.3052139713,-98.1632055774
26.3095617682,-98.1598046326
26.3018741307,-98.1541551654
26.2982091659,-98.1585520551
26.2935069051,-98.1646522677
26.2967082827,-98.1634816324
26.303405851,-98.1678849526
26.2988939946,-98.1700969954
26.3044158038,-98.165983181
26.3076718678,-98.1652087028
26.29720096,-98.1696840943
26.3111680585,-98.170783179
26.3015199164,-98.1581735313
26.2981848174,-98.1741774266
26.300996429,-98.1695251216
26.2970294409,-98.1651496421
26.3068503229,-98.1526724302
26.3027973392,-98.1628183361
26.3070924461,-98.1695710335
26.3085398907,-98.170838648
26.2946804182,-98.1613018238
26.3001201977,-98.1565934453
26.2960398707,-98.1665405684
26.2990498456,-98.1639834614
26.3063489651,-98.1727447864
26.3061284723,-98.1619291475
26.3092478202,-98.1601640986
26.3081483779,-98.1581253625
26.2986657926,-98.1546172518
26.29587656,-98.1693079411
26.2928648382,-98.1626349251
26.2976227837,-98.162205285
26.3029825299,-98.1674520588
26.299972555,-98.1700091348
26.3033909316,-98.1611925083
26.3081488771,-98.1607628453
26.2936170267,-98.1694002256
26.3108814537,-98.1713407087
26.2925493928,-98.1550829271
26.2948596466,-98.1705007483
26.2965844894,-98.1586344889
26.2993580809,-98.1695083627
26.2964164641,-98.1725604897
26.2991398342,-98.1705610286
26.2970436116,-98.1678858911
26.3025107343,-98.1633758545
26.3069425575,-98.1711189814
26.3093176756,-98.1685718036
26.3051301947,-98.1533803564
26.2955675761,-98.1598274084
26.2944425375,-98.1668209609
26.2977806312,-98.1666407358
26.2956088405,-98.1614431091
26.2954251471,-98.1647212414
26.2986265246,-98.1635505981
26.3056248685,-98.1701329357
26.3060059269,-98.1636751913
26.3109005885,-98.1642361036
26.2969735067,-98.1581604321
26.3091175655,-98.1572450386
26.296900434,-98.1688239319
26.3019867479,-98.172090144
26.2972268059,-98.1619705032
26.2948735678,-98.1719183571
26.3043071795,-98.1691469134
26.2994672043,-98.1689820279
26.3087959081,-98.1529393463
26.3046062082,-98.1620949816
26.3080263316,-98.162508922
26.311358463,-98.1668947897
26.2964569799,-98.1702204064
26.2943816391,-98.1696717529
26.2980458552,-98.1613195145
26.2964286384,-98.1647479416
26.2997102988,-98.1549409837
26.3063275842,-98.1679807563
26.3079157109,-98.1551228671
26.3032064895,-98.1605148092
26.3081578341,-98.1720215793
26.3088943545,-98.1681388825
26.2950895686,-98.1589984402
26.300529348,-98.1542899306
26.298667789,-98.1651663349
26.2989394745,-98.1579166201
26.3041369082,-98.1712056053
26.3070355137,-98.1573063511
26.2963180177,-98.1573626272
26.305664386,-98.1625178439
26.3090845094,-98.1629318053
26.3073579197,-98.1655681474
26.3104772675,-98.163803189
26.3086122147,-98.1562178848
26.2982842351,-98.1584374356
26.2966685156,-98.1697775444
26.3029285921,-98.1710119056
26.2984694258,-98.1630709977
26.3033369938,-98.164752396
26.3081222825,-98.1645209659
26.3043469466,-98.1628505919
26.3089408327,-98.1612324592
26.3110718581,-98.1674523321
26.2965385105,-98.1681774183
26.3069664069,-98.1528549286
26.2959173253,-98.1682864515
26.2961437804,-98.1745355709
26.2969389533,-98.1559349142
26.2956771985,-98.161938277
26.2926803962,-98.1619572879
26.3008982321,-98.1556452889
26.3057948903,-98.1667555113
26.3088302119,-98.1538463374
26.2988875331,-98.1720254084
26.3028105117,-98.1602800182
26.3061486054,-98.1600996363
26.3096721394,-98.1658720069
26.2945253159,-98.1713708811
26.2959767264,-98.157523999
26.2950761465,-98.1602180031
26.2952344931,-98.1672905417
26.2983538409,-98.1655257566
26.2981880346,-98.1551069142
26.3053248416,-98.1719100939
26.3069403115,-98.1592505087
26.3052684082,-98.1622830405
26.3088252478,-98.1636874399
26.3055947801,-98.1554290626
26.3094720293,-98.1545451769
26.3013312589,-98.1712922366
26.2981298813,-98.1724626745
26.302614644,-98.1713713203
26.2982921939,-98.1644207833
26.3046616433,-98.1664472316
26.3077263047,-98.16428615
26.3047966126,-98.1582067521
26.3100213895,-98.1716945379
26.2939762052,-98.155542357
26.2979039253,-98.1688506692
26.2951189082,-98.1697452181
26.2979628273,-98.1554507795
26.2974393399,-98.1668020804
26.296495,-98.1546942238
26.3007210002,-98.1569951241
26.3071195398,-98.1684504051
26.3084342341,-98.1536115525
26.3036156398,-98.1582112604
26.307473255,-98.1617944747
26.3074988513,-98.1527614006
26.2932053809,-98.1585178502
26.2996295168,-98.1609400091
26.2938012192,-98.1687593073
26.2956565663,-98.1611304268
26.2942369641,-98.162698314
26.2992409987,-98.1640513391
26.3000048624,-98.1603669134
26.3042726261,-98.1669212829
26.3073899775,-98.1546065361
26.3060735363,-98.1602142612
26.3101498974,-98.1653823547
26.293664004,-98.1651318482
26.3068374,-98.15652959
26.297075919,-98.158243883
26.3089666786,-98.153518028
26.3025465355,-98.1721947834
26.2980073359,-98.1742085698
26.3033377424,-98.1687084264
26.2995348137,-98.1655213121
26.3041289494,-98.1652220097
26.3085314328,-98.1622173492
26.2960684618,-98.1733315912
26.304537351,-98.1589623755
26.3108265177,-98.1696257678
26.2974651858,-98.1590884474
26.2945156102,-98.1561576555
26.3002231092,-98.1593142089
26.2963341849,-98.1706476924
26.2978402818,-98.1571967245
26.2971253918,-98.1671614939
26.3019089336,-98.1576994559
26.3070243376,-98.17039453
26.3101143458,-98.1578815593
26.303219662,-98.1579764755
26.3072139934,-98.1625501031
26.292563314,-98.1565005318
26.2991241661,-98.1599129331
26.2947157203,-98.1674830357
26.3043998862,-98.1540158491
26.2955889569,-98.1645910501
26.2987083048,-98.1628261848
26.2995815414,-98.1599340572
26.3054605595,-98.1676257332
26.3068572835,-98.1533813202
26.306552542,-98.1663181863
26.3090156522,-98.1597990832
26.2971574496,-98.1562008476
26.3061679898,-98.154313948
26.2971775827,-98.1543714613
26.3002929646,-98.1677212816
26.3021818669,-98.1570428836
26.2969001844,-98.1675053288
26.3023419604,-98.1733465076
26.2989218369,-98.1729323087
26.3029144214,-98.1682755304
26.2992482089,-98.1660788083
26.3049067342,-98.1629551929
26.308135455,-98.1619825394
26.304987017,-98.1543184927
26.3101571075,-98.1674100073
26.2968049822,-98.1694492906
26.3014383858,-98.1602166352
26.2953093127,-98.1658573436
26.2979031767,-98.1648948206
26.2989899455,-98.1721088716
26.3018410746,-98.1598416068
26.3080208684,-98.1697124138
26.309718368,-98.1576467587
26.3040247901,-98.1559076899
26.3085386429,-98.1642449813
26.2942707688,-98.1609680199
26.3006949048,-98.1633903362
26.2944291154,-98.1680405052
26.304195311,-98.1551676464
26.2980446074,-98.1547263578
26.304300718,-98.1710754164
26.3004140127,-98.1580634239
26.3053927005,-98.1697679174
26.3080725602,-98.1542837543
26.3073576701,-98.1642494231
26.3103403018,-98.1614939654
26.3078481015,-98.1585838741
26.2924062152,-98.1560209627
26.3002524489,-98.1700614478
26.302877622,-98.1541817877
26.2970493244,-98.1620016651
26.3037468927,-98.1664049254
26.3071943594,-98.1670170675
26.3042646673,-98.160937651
26.3089405831,-98.1599137108
26.3046183825,-98.1542817986
26.3113997274,-98.1685106954
26.296284213,-98.1590929593
26.3009603783,-98.1593876207
26.2965245893,-98.1667597838
26.3061540687,-98.1528961771
26.299180849,-98.1708581384
26.3062047892,-98.1684080794
26.3029196351,-98.1597536545
26.3078162932,-98.1708641971
26.3035194394,-98.154880588
26.3083887543,-98.1657929641
26.2939568207,-98.1613274431
26.3005176729,-98.1647401455
26.2951248706,-98.1651796892
26.3054105876,-98.1560700719
26.3056527108,-98.17296841
26.2960585065,-98.1567995923
26.3055962775,-98.1633413414
26.3091804603,-98.1649438666
26.3068523194,-98.1632222644
26.3099716672,-98.1614572448
26.3072880643,-98.1571605538
26.2924477291,-98.1589551948
26.2961020169,-98.170282705
26.3015770984,-98.1717562821
26.3033019413,-98.159889404
26.2984013172,-98.1638944452
26.3033235717,-98.1659720347
26.3082729198,-98.1669291857
26.2961982173,-98.1736131211
26.3101851994,-98.1715643448
26.3058336591,-98.15518422
26.3108396902,-98.1670872992
26.2961069811,-98.1604427328
26.3014100444,-98.1547438793
26.2962653277,-98.1675153315
26.3057814682,-98.1679751721
26.3077190945,-98.1622585319
26.3044339404,-98.1536040975
26.3097390002,-98.1584547077
26.294898665,-98.1602491677
26.3017602927,-98.1658407021
26.296727168,-98.1550591887
26.2947288928,-98.1649449047
26.3052060125,-98.1572218725
26.3050379871,-98.1711489072
